GENE 1	GENE 1 ID	GENE 2	GENE 2 ID	Untreated (Sscore)	MMS (Sscore) 	log10(conditional pvalue) 
HSL1	853760	XBP1	854706	0.480958	0.427598	0.034578
YCK1	856537	RUB1	851717	0.420986	0.482229	0.034596
MIG2	852663	PGD1	852860	0.530257	0.594741	0.034655
YPL230W		HAP3	852260	0.527959	0.592456	0.034663
RPI1	854687	OAF1	851247	0.137178	0.085486	0.034671
HAL9	854064	SNT2	852746	0.607593	0.676742	0.034691
SPT23	853848	FAB1	850574	0.073693	0.021963	0.034697
YPL141C		PTC2	856823	0.310265	0.371702	0.034709
RAD18	850430	TEL1	852190	0.336654	0.284025	0.034723
DOT6	856822	RUB1	851717	0.44613	0.392491	0.034766
MET28	854834	PSK1	851216	0.155845	0.21492	0.034781
RSC2	851071	TEL1	852190	0.281353	0.340441	0.034789
SMK1	856167	OTU1	850500	1.479854	1.419899	0.034796
GAT2	855167	CBF1	853523	2.447036	2.37036	0.034806
MSN4	853803	GLN3	856763	2.756482	2.880524	0.034809
DCN1	850819	KNS1	850641	0.789221	0.862608	0.03481
XBP1	854706	DIA3	851537	0.343078	0.404693	0.034814
CMK1	850568	DIA3	851537	0.1679	0.227029	0.034814
IRE1	856478	PPH3	851647	0.650436	0.721363	0.034824
MMS1	856293	YER184C		0.32771	0.389351	0.034829
MMS1	856293	EDS1	852321	0.070773	0.018833	0.034844
MOT2	856799	ISW1	852547	0.596187	0.542396	0.034868
YJL057C		GAT1	850523	0.732591	0.806138	0.034889
RME1	852935	ARG82	851753	0.521239	0.586187	0.034914
CAT8	855323	GAL80	854954	0.357447	0.303568	0.034927
HST3	854190	HOT1	855208	0.369695	0.31577	0.034958
ASH1	853650	RIM101	856358	2.587156	2.510155	0.034959
PGD1	852860	SLX8	856852	1.449837	1.38959	0.034972
YPK1	853733	TEL1	852190	0.160034	0.107904	0.034976
KNS1	850641	YAK1	853300	0.83243	0.906194	0.034996
PHD1	853823	PHO4	850594	1.072629	1.161907	0.035005
YPL141C		PSY4	852234	0.316628	0.378575	0.035008
TYE7	854525	ADR1	851802	0.374264	0.43621	0.035008
RDR1	854562	ARP8	854309	0.86093	0.803057	0.035018
MBF1	854474	PSK2	854111	0.60942	0.679238	0.03504
RAD52	854976	PRR2	851312	1.01471	1.102455	0.035051
YPL230W		YIL042C		0.611299	0.681156	0.03506
EAF3	856134	OAF1	851247	0.419774	0.481808	0.03506
MIH1	855052	RCK1	852719	0.334291	0.281122	0.035093
SKS1	856081	MRC1	850297	0.200553	0.26021	0.035136
DCN1	850819	SUT1	852714	0.447819	0.51318	0.035145
YPL109C	855995	SSK22	850436	0.028763	0.081865	0.035165
SIN3	854158	PTK2	853522	0.009573	0.039282	0.035175
WWM1	850538	AKL1	852351	0.711728	0.785881	0.035188
YPL109C	855995	STP1	852074	0.385275	0.331003	0.035192
MIH1	855052	RXT2	852392	0.197266	0.257021	0.035196
VAC14	851102	FAB1	850574	0.069653	0.123572	0.035221
PML1	850703	SIP4	853356	0.135014	0.194836	0.035237
FKH2	855656	YAP3	856377	0.074736	0.022224	0.035242
EAF7	855586	YHP1	852062	1.022026	0.963771	0.035258
ROX1	856178	SIW14	855699	0.746546	0.820857	0.035265
PTP2	854383	PTC4	852422	0.374381	0.319998	0.035266
YMR291W		FMP48	852943	0.293625	0.241075	0.035269
YPR022C		MSN4	853803	0.144629	0.092079	0.035269
YAP7	854129	RUB1	851717	0.104234	0.051668	0.03528
IRE1	856478	DUN1	851457	0.671494	0.743364	0.035305
ARG81	854874	FZF1	852638	0.055218	0.002611	0.035308
PRR1	853744	YVH1	854844	0.335722	0.282215	0.035325
DBF20	856227	YAP1	855005	0.142974	0.202956	0.035335
CRZ1	855704	MRE11	855264	0.846005	0.787625	0.035336
SIN3	854158	TOS8	852783	0.341134	0.28761	0.035336
FKH2	855656	HOG1	850803	0.029642	0.023011	0.03534
SDP1	854693	HAC1	850513	0.36806	0.430575	0.035342
PTC5	854257	CLN3	851191	0.189609	0.136952	0.035343
MET31	856069	GPT2	853941	0.161054	0.221064	0.035352
ARG81	854874	LEU3	851172	0.164955	0.112253	0.035375
PHO80	854161	PPZ2	852046	1.056857	0.995936	0.035378
PKH3	852077	KCS1	851580	0.674857	0.616344	0.03542
PIP2	854545	MEC1	852433	0.067797	0.014984	0.035452
TEA1	854515	PHO5	852390	0.245567	0.305761	0.035465
INO4	854042	YKL161C		1.103177	1.193628	0.035483
RAD53	855950	MSN1	854033	1.650623	1.749217	0.035519
YAP7	854129	XBP1	854706	0.710482	0.651792	0.035531
STB4	855033	PPT1	853023	0.371915	0.434754	0.035532
RPI1	854687	NDT80	856524	0.926603	1.007202	0.035538
IES3	850741	MET32	851840	0.149357	0.096419	0.035539
YAP1	855005	UBC13	851666	0.716662	0.791543	0.035546
ELM1	853818	MIG2	852663	1.045707	0.984507	0.035546
ELM1	853818	CTF8	856598	3.539833	3.674738	0.035626
YPR152C		YPL230W		0.309603	0.372607	0.035629
CIN5	854193	VHS1	851834	0.207206	0.26768	0.035636
YMR1	853574	DIA3	851537	0.043309	0.009775	0.035641
LTP1	856187	CLB4	850907	0.555643	0.626652	0.035661
CTI6	855920	KSP1	856482	0.74298	0.818149	0.035688
SKS1	856081	SEF1	852214	0.282197	0.22903	0.035699
ASH1	853650	PKH3	852077	0.125277	0.072107	0.035701
FIG4	855392	GAT2	855167	0.006122	0.043443	0.035706
FZF1	852638	YGL059W		0.008055	0.057628	0.035712
CKB2	854204	CLB6	853003	0.251838	0.312464	0.035729
CKA2	854227	BAS1	853974	0.552805	0.623945	0.035729
HAL5	853274	HAC1	850513	0.459994	0.526401	0.035729
YPR152C		RAD5	850719	0.841017	0.781992	0.035742
NNF2	852980	KIN82	850453	0.672715	0.613659	0.035761
DIA3	851537	YBR028C		0.506385	0.451259	0.035767
CRZ1	855704	PSY3	851091	0.126725	0.073456	0.03577
PHO80	854161	DAL80	853904	0.693363	0.766156	0.035776
PTC2	856823	PSY4	852234	0.067334	0.01403	0.035794
STB2	855075	DAT1	854927	0.278917	0.339657	0.035799
SWI5	851724	PHO3	852389	0.211296	0.15797	0.03581
YAK1	853300	PPH22	851339	0.582046	0.526844	0.035818
RSF2	853592	SWI4	856847	0.827562	0.7684	0.035828
CUP2	852710	MAL33	852600	0.183316	0.244112	0.035833
HMS1	854197	SPT23	853848	0.817971	0.893478	0.035855
SMK1	856167	DIA3	851537	0.014388	0.064156	0.035858
VPS75	855475	SPS18	855517	0.996596	1.086322	0.035873
PPQ1	855923	PRE9	853036	0.528289	0.472992	0.035882
CLB5	856237	KIN4	854408	0.208194	0.269074	0.035885
YML081W		YPK1	853733	0.413583	0.358237	0.035915
HIR2	854203	CLA4	855418	0.943182	0.883878	0.035917
DCN1	850819	GCN2	851877	0.774716	0.715392	0.03593
MET31	856069	TOS8	852783	0.140151	0.086649	0.035932
KIN4	854408	BAS1	853974	0.54557	0.490181	0.035944
STB2	855075	DAL80	853904	0.551653	0.496257	0.035949
YVH1	854844	YCK3	856860	1.456883	1.554939	0.035951
IME1	853556	HAC1	850513	0.502254	0.569069	0.035957
CLB1	853002	UBC13	851666	0.447847	0.392389	0.035991
HAC1	850513	YER130C		0.321185	0.267593	0.035995
DCN1	850819	BUB1	853100	1.355828	1.454066	0.03602
FIG4	855392	YKL161C		0.215625	0.161996	0.036021
OCA1	855624	CLB3	851400	0.748335	0.688867	0.036021
SIW14	855699	GLN3	856763	0.54265	0.61052	0.036032
YPK1	853733	OPI1	856366	0.15753	0.103871	0.036042
VIP1	851126	PTC3	852224	0.243478	0.30465	0.036064
CNA1	851153	CLB3	851400	0.766716	0.707178	0.036065
YNL056W		PSY3	851091	0.191563	0.13779	0.036122
ASH1	853650	SWI4	856847	0.127677	0.188975	0.036141
CKI1	850824	RUB1	851717	1.379317	1.477899	0.036151
RLM1	856016	BCK1	853350	0.761909	0.702207	0.036168
DCN1	850819	YCK3	856860	0.797766	0.873911	0.03617
SKO1	855554	WAR1	854899	0.297343	0.361279	0.036177
MEK1	854533	YGR067C	852958	0.069213	0.124553	0.036186
STP2	856397	MTH1	851870	0.150814	0.212232	0.036214
SWI4	856847	YCR095C		2.002883	1.923217	0.036217
CLN1	855239	YBR028C		0.103589	0.049677	0.036219
YRR1	854333	KKQ8	853686	0.03304	0.020879	0.036224
YGK3	853992	NDT80	856524	0.238474	0.184551	0.036226
YVH1	854844	NDT80	856524	0.599088	0.543241	0.036253
MMS1	856293	SOK2	855030	0.055648	0.111089	0.036254
HTZ1	854150	SPT23	853848	0.242079	0.188113	0.036256
KIN4	854408	YKL161C		0.058854	0.004887	0.036257
GAT1	850523	PSY4	852234	0.235924	0.181954	0.036259
AFT2	855899	VPS75	855475	0.047017	0.006953	0.036259
SET1	856519	MIG2	852663	0.446837	0.39096	0.036273
DAL80	853904	MRK1	851480	0.980178	1.070887	0.036281
YVH1	854844	UGA3	851384	0.473931	0.541342	0.036291
RAD51	856831	PSY4	852234	0.633564	0.574609	0.036305
KIN4	854408	TOS8	852783	0.134512	0.080462	0.036315
HMS2	853612	YDR026C		0.217138	0.278721	0.036316
SKY1	855256	SER2	853122	0.989211	1.080033	0.036328
KKQ8	853686	YPK1	853733	0.231898	0.177819	0.036335
SSN3	856065	RTG3	852171	1.537366	1.636453	0.036344
YAP7	854129	UGA3	851384	0.269666	0.21557	0.036347
HAA1	856117	PRK1	854713	0.168502	0.230151	0.036356
BDF1	851115	MET28	854834	0.143571	0.089415	0.036389
YAK1	853300	RSC1	852947	0.035199	0.019002	0.036421
HCM1	850429	TBS1	852447	0.282915	0.344671	0.036422
PSY2	855520	ASK10	852989	0.402476	0.466855	0.036437
RIM15	850511	PSK1	851216	0.169207	0.114941	0.036466
PHO3	852389	SEF1	852214	0.332704	0.278393	0.036497
CAT8	855323	YAP5	854835	1.330175	1.42968	0.036503
PRR1	853744	TWF1	852971	1.183825	1.121039	0.036504
VAC14	851102	YFL052W		0.03459	0.019747	0.036516
TOF1	855448	SPS18	855517	0.032711	0.021642	0.036527
PSY2	855520	YPK2	855130	0.206366	0.152012	0.036527
DMA1	856515	UGA3	851384	0.020411	0.030254	0.03653
MIG2	852663	CLN3	851191	0.203805	0.149436	0.036538
RCK2	850950	YPS1	850811	0.232017	0.293989	0.036554
PKH2	854053	RGM1	855220	0.096451	0.042056	0.036556
GAT4	854830	CKB1	852865	0.644046	0.718389	0.036568
LCB4	854342	ASK10	852989	0.595779	0.539438	0.036587
EAF3	856134	PHD1	853823	0.027232	0.082437	0.036613
MSN2	855053	PPS1	852579	1.878732	1.992669	0.036625
CLB6	853003	HAP3	852260	0.701624	0.641182	0.036634
OCA1	855624	DCN1	850819	0.601312	0.544892	0.03664
MSG5	855674	HIR3	853605	0.425229	0.368769	0.036667
DCN1	850819	TOS3	852696	0.170954	0.233147	0.03669
YNL217W	855504	CLB3	851400	0.342687	0.287188	0.036692
PSY2	855520	PDR1	852871	0.504888	0.448378	0.036701
KNS1	850641	TWF1	852971	0.521953	0.590108	0.036707
RDS2	855970	YAP1	855005	0.151786	0.09717	0.036711
CTF18	855102	MET32	851840	0.330454	0.275814	0.036727
SMK1	856167	ARG81	854874	0.549503	0.492935	0.03674
RPI1	854687	SER2	853122	0.045764	0.101923	0.036743
RLM1	856016	HIR1	852275	0.332177	0.397096	0.036755
PPQ1	855923	ISW1	852547	0.488152	0.431539	0.03677
MRK1	851480	YBL054W		0.802738	0.880156	0.036799
VPS75	855475	YCR095C		0.154752	0.217141	0.03681
YPR196W	856326	HAP3	852260	0.771074	0.848523	0.036814
MGA1	853164	RPH1	856916	0.251384	0.196604	0.036825
YFL052W		THI2	852542	0.089132	0.146944	0.03683
YCR079W		PDR3	852278	0.291079	0.236251	0.036859
NHP10	851562	NRG2	852358	0.29607	0.241236	0.036863
CLB2	856236	GAT4	854830	0.444295	0.387543	0.036864
YRR1	854333	YCK3	856860	0.003941	0.055057	0.036868
XBP1	854706	REI1	852569	0.721839	0.661009	0.036879
ARR1	856329	RPN4	851542	0.117239	0.17974	0.036879
BYE1	853865	SWC5	852532	0.020844	0.030301	0.03689
PRR1	853744	BYE1	853865	0.822736	0.761886	0.036891
HRK1	854441	HMS1	854197	0.488326	0.431506	0.03691
GAT4	854830	ARO80	852031	0.364215	0.429407	0.036916
PSK2	854111	YCK1	856537	0.446248	0.389356	0.036959
XBP1	854706	FMP48	852943	0.340417	0.405683	0.03696
YPL236C		KCC4	850334	0.163143	0.225779	0.036961
RPH1	856916	PSK1	851216	0.331324	0.396627	0.036981
HTZ1	854150	MOT2	856799	0.266158	0.211131	0.036998
ARP8	854309	GLN3	856763	2.950756	3.082305	0.037001
YGK3	853992	YCK3	856860	0.114322	0.059278	0.03701
CHA4	850787	TBS1	852447	0.259994	0.204947	0.037012
SLT2	856425	RAD9	851803	0.495822	0.564591	0.037051
RIM11	855170	IXR1	853836	1.436727	1.537715	0.037069
RSC2	851071	CLB1	853002	1.16016	1.259799	0.037088
TPK1	853275	OAF1	851247	1.111656	1.206048	0.037091
EAF7	855586	MIG2	852663	0.040595	0.097292	0.037109
TEA1	854515	GIS1	851670	0.231999	0.176807	0.037113
CTI6	855920	ARG80	855059	0.295795	0.361338	0.037123
RSF2	853592	THI2	852542	0.062053	0.118815	0.037153
YNR063W	855800	REI1	852569	0.064831	0.00958	0.037155
ECM22	850928	CLN3	851191	0.055131	0.000154	0.037178
MSS11	855200	RIM15	850511	0.049502	0.005791	0.037184
YPR196W	856326	GZF3	853334	0.330853	0.275555	0.037187
PTC5	854257	RTG1	854087	0.054511	0.000805	0.0372
BYE1	853865	GTS1	852694	0.150568	0.095243	0.037206
PSK2	854111	ARG80	855059	0.739101	0.817344	0.037207
SIP3	855464	GAT1	850523	0.776775	0.855022	0.037209
SDP1	854693	SMP1	852480	0.232146	0.176817	0.037209
MEC1	852433	YBR028C		0.021435	0.030203	0.03726
TEA1	854515	FIG4	855392	0.020737	0.076913	0.037283
PPH22	851339	THI2	852542	0.079524	0.024063	0.037301
SCY1	852797	YBR239C		0.481582	0.550802	0.037304
SPS18	855517	DMA2	855607	1.067179	1.162111	0.037312
PSY2	855520	RPH1	856916	0.63954	0.578996	0.037323
ARP8	854309	PML1	850703	0.088902	0.147473	0.037333
CKA2	854227	CHK1	852577	0.069704	0.014191	0.037338
YAK1	853300	SKN7	856613	1.285527	1.387243	0.037347
FAB1	850574	CHK1	852577	0.240175	0.18461	0.037374
ARR1	856329	ISR1	856221	0.009816	0.041977	0.037377
PRR1	853744	SLX8	856852	1.38731	1.323043	0.0374
PLM2	852112	PDR3	852278	0.882504	0.967162	0.037401
RAD5	850719	UPC2	851799	0.689128	0.765102	0.037403
IRE1	856478	RTG3	852171	1.435388	1.537275	0.037412
MSN2	855053	YGR067C	852958	0.045969	0.103148	0.037437
MET28	854834	HAP2	852614	0.522532	0.592009	0.037448
DAL80	853904	SSK22	850436	0.796245	0.734504	0.037453
PTC1	851558	RAD18	850430	1.354093	1.289734	0.037456
YPR022C		YDR266C		0.039007	0.096246	0.037478
WTM2	854404	SWI4	856847	0.529396	0.598931	0.037481
RLM1	856016	SKO1	855554	0.131651	0.195136	0.037483
BCK1	853350	VHS1	851834	0.516372	0.585921	0.037488
PTC5	854257	YBR239C		0.031633	0.088116	0.037495
CRZ1	855704	DCC1	850344	0.629033	0.70519	0.037496
HAT1	856106	MEK1	854533	0.006149	0.058103	0.037498
VAC14	851102	YDR266C		0.189823	0.253342	0.037504
YPL109C	855995	RAD9	851803	1.001082	0.939257	0.037507
LCB4	854342	KIN82	850453	0.274265	0.337813	0.037522
SSN8	855706	YJL206C	853224	0.095922	0.040137	0.037528
SPS18	855517	YAP3	856377	0.421548	0.363809	0.037531
YGL059W		WWM1	850538	0.25344	0.197617	0.037555
PGD1	852860	MIG3	856750	0.147358	0.091527	0.03756
BCK1	853350	OAF1	851247	1.308861	1.244327	0.037562
ARR1	856329	NUT1	852726	0.006518	0.058597	0.037591
YKL161C		PHO2	851452	0.455784	0.525534	0.037601
YMR291W		YCR079W		0.453936	0.39609	0.037604
MSN1	854033	RAD18	850430	0.278345	0.342028	0.037605
MKK1	854406	ASK10	852989	0.117915	0.181604	0.037608
SLX8	856852	PHO3	852389	0.53487	0.477004	0.037617
GPT2	853941	BYE1	853865	0.269916	0.33363	0.037624
HMS2	853612	SDP1	854693	0.321387	0.387802	0.037637
FAR10	850939	ELM1	853818	0.101533	0.165282	0.037645
YIL042C		RTG3	852171	0.493633	0.435723	0.037647
KIN2	850785	STB5	856583	1.081855	1.017144	0.037669
AFT2	855899	RUB1	851717	0.389886	0.331926	0.037681
ASK10	852989	YHP1	852062	0.471307	0.541231	0.037699
YKL161C		YGR067C	852958	0.427483	0.494023	0.037711
SIP3	855464	YCK2	855568	0.748276	0.827559	0.037722
HAT1	856106	YBR028C		0.610031	0.548863	0.037724
YPR196W	856326	SET2	853271	0.167136	0.111046	0.037742
PHO2	851452	CYC8	852410	0.160047	0.223961	0.037747
HAA1	856117	SKY1	855256	0.952335	0.890091	0.037771
ARG81	854874	GAT3	850700	0.662428	0.600137	0.037801
PSY2	855520	MSS11	855200	0.221364	0.285377	0.037807
MSN1	854033	SWE1	853252	0.057404	0.00117	0.037843
TEA1	854515	RIM15	850511	2.265109	2.387778	0.037852
CMK2	854144	HMS2	853612	1.567161	1.670204	0.037854
VAC14	851102	ASK10	852989	0.154353	0.218448	0.037858
YPL141C		ARK1	855711	0.451014	0.521229	0.037862
HAA1	856117	CKA1	854776	1.000774	0.938381	0.037865
RAD53	855950	TOS8	852783	1.031023	1.127321	0.037871
INO4	854042	MSS11	855200	0.203808	0.147506	0.03789
LCB5	850964	TPK3	853688	0.363103	0.429963	0.037899
PIP2	854545	PRK1	854713	0.258391	0.32256	0.037903
YMR1	853574	YGL059W		0.377055	0.443921	0.037903
SPS18	855517	PBS2	853313	0.259348	0.323519	0.037905
GAT1	850523	GIS1	851670	0.38413	0.325836	0.037907
HDA1	855710	YKR064W		0.386699	0.328374	0.037928
CAT8	855323	YVH1	854844	0.324156	0.267795	0.037932
MET18	854678	RRI1	851310	4.330645	4.47395	0.037935
PTC2	856823	PPH22	851339	0.230654	0.17428	0.037941
YER130C		PDR3	852278	0.365897	0.432828	0.037941
GCN2	851877	PTC4	852422	0.471238	0.412843	0.037975
LEU3	851172	YDR026C		0.152756	0.096321	0.037984
SNF1	852088	PHO2	851452	0.585773	0.527359	0.037988
YPR196W	856326	HAP2	852614	0.194332	0.258643	0.037991
CKA1	854776	TOS3	852696	0.153297	0.096821	0.038012
CTK2	853450	PDR1	852871	0.925873	1.011861	0.038012
RDR1	854562	RGT1	853828	0.298665	0.365727	0.038019
BYE1	853865	MOT2	856799	0.117038	0.06054	0.038028
PTP2	854383	YDR026C		0.135201	0.078698	0.038031
SPT23	853848	NDT80	856524	0.938919	0.87624	0.038046
BDF1	851115	SKN7	856613	0.545369	0.616897	0.038054
FMP48	852943	PRR2	851312	0.29876	0.242205	0.038068
CRZ1	855704	OPI1	856366	1.138698	1.235476	0.038068
YPL236C		YRR1	854333	0.89335	0.830633	0.03807
KIN2	850785	YBL054W		0.549721	0.625338	0.03807
SIP3	855464	DCC1	850344	0.218228	0.161663	0.038075
SIP3	855464	YAP1	855005	0.867089	0.804341	0.03809
STB2	855075	GZF3	853334	0.393687	0.460875	0.038093
MET32	851840	YCR095C		0.617434	0.694775	0.038104
RAD5	850719	OPI1	856366	0.479225	0.549875	0.038106
SKY1	855256	GAT3	850700	0.464316	0.405725	0.038108
WTM1	854405	SET1	856519	0.005256	0.047515	0.038112
SUT1	852714	EAF5	856696	0.047004	0.009637	0.038128
NNF2	852980	YCK3	856860	0.398068	0.339445	0.03813
PPS1	852579	TEC1	852377	0.151486	0.21604	0.03814
MIG1	852848	PPH21	851421	0.182633	0.125968	0.038145
IME2	853338	SMP1	852480	0.364778	0.432058	0.038147
LCB4	854342	HIR1	852275	0.216345	0.280937	0.038163
GPT2	853941	NRG2	852358	0.115638	0.058933	0.038173
HAT1	856106	DAL82	855402	0.169409	0.112666	0.038199
MIG2	852663	PTC4	852422	0.31042	0.253669	0.038205
CAT8	855323	OAF1	851247	0.040394	0.016361	0.038208
MAC1	855035	KSS1	852931	0.533664	0.605501	0.038225
SFL1	854307	CLB4	850907	0.100614	0.043829	0.038229
DBF20	856227	YCK3	856860	0.984169	0.921197	0.038231
FIG4	855392	NNF2	852980	0.498781	0.440005	0.038233
YPR022C		KKQ8	853686	0.037316	0.094867	0.038234
CIN5	854193	YDL025C		0.392775	0.460233	0.038252
CKB2	854204	YPK2	855130	0.2957	0.238856	0.03827
PTP1	851368	RDS1	850470	0.210187	0.153337	0.038274
DBF20	856227	RPI1	854687	0.447143	0.518102	0.03828
VPS75	855475	PGD1	852860	0.16944	0.112569	0.038289
PTP2	854383	RSC1	852947	0.552221	0.493362	0.03829
STB2	855075	DMA1	856515	0.055537	0.113982	0.038301
CLN2	855819	HOG1	850803	0.021493	0.079147	0.038305
HDA1	855710	YPK1	853733	0.070594	0.013694	0.03831
CLB2	856236	PIP2	854545	0.162759	0.105856	0.038312
CLB6	853003	PTC1	851558	0.831554	0.7684	0.038346
SKS1	856081	TEC1	852377	0.646999	0.724838	0.038359
DMA2	855607	KSS1	852931	0.293454	0.361175	0.038408
YNL056W		RAD52	854976	0.167914	0.232912	0.038413
HMS1	854197	SWE1	853252	0.571031	0.511988	0.038414
LCB5	850964	FMP48	852943	0.671014	0.607748	0.038417
CHA4	850787	PHO2	851452	0.305597	0.373363	0.038434
CMK1	850568	YCR079W		0.270998	0.33606	0.038453
HST3	854190	LEU3	851172	0.556123	0.632494	0.038466
TEP1	855595	CMP2	854946	0.084384	0.144713	0.038501
MBP1	851503	SWC5	852532	0.542667	0.483457	0.038528
CIN5	854193	PRR1	853744	0.295582	0.238369	0.038529
MIG2	852663	PKH1	852101	0.374098	0.442027	0.038531
DCN1	850819	MTH1	851870	0.438009	0.37879	0.038534
ELM1	853818	RME1	852935	0.517551	0.45832	0.038542
AZF1	854280	PLM2	852112	1.408896	1.513777	0.038558
HST3	854190	UGA3	851384	0.486348	0.557806	0.038561
CUP2	852710	PHO4	850594	0.403982	0.471973	0.038567
TOF1	855448	CLB1	853002	0.276886	0.219611	0.038573
YNR047W		RUB1	851717	0.648294	0.585801	0.038575
HAA1	856117	CYC8	852410	0.141806	0.084517	0.038582
DAL81	854841	YBL054W		0.176405	0.11911	0.038587
FIG4	855392	PHD1	853823	0.443078	0.514593	0.038593
MGA1	853164	SNF1	852088	0.313089	0.38113	0.038597
HIR3	853605	REI1	852569	0.029356	0.087441	0.038603
RCK1	852719	SAK1	856866	1.23371	1.167437	0.038617
DAT1	854927	REI1	852569	0.332249	0.274873	0.038643
CTF18	855102	NRG2	852358	0.150053	0.092644	0.038667
YPR152C		THI2	852542	0.211927	0.277344	0.038671
MAL13	853205	GCN2	851877	0.223576	0.166146	0.038681
BDF1	851115	YAP5	854835	0.132921	0.198411	0.038716
YPS1	850811	PPH22	851339	0.035732	0.094	0.03873
RCK2	850950	JHD1	856777	0.571062	0.511546	0.038735
SUM1	851905	SSK22	850436	1.724646	1.831839	0.038747
CTI6	855920	STP2	856397	1.006124	1.102859	0.038793
AHC1	854188	CBF1	853523	0.811058	0.892518	0.038801
PPQ1	855923	HAP5	854540	0.083213	0.025601	0.038809
RFX1	850873	SDP1	854693	0.613878	0.551017	0.038812
CLB2	856236	RCK2	850950	0.301445	0.243794	0.038836
CMP2	854946	PHO5	852390	0.00783	0.061607	0.038869
PHO80	854161	CTK3	854928	0.42568	0.497688	0.03887
GAL80	854954	VAC14	851102	0.057797	0.11708	0.038873
GCR2	855522	YJL057C		0.426984	0.499013	0.038882
PPT1	853023	MEC1	852433	0.209662	0.151946	0.038882
NNF2	852980	RSC1	852947	1.366704	1.472431	0.038882
CMK1	850568	CYC8	852410	0.140655	0.206421	0.038886
MSG5	855674	RGT1	853828	0.115107	0.18088	0.038891
VIP1	851126	SPT2	856908	0.178741	0.120992	0.038905
RGT1	853828	HAC1	850513	0.387452	0.327685	0.038905
INO4	854042	YDR067C		0.607784	0.686694	0.038909
ISR1	856221	PHO23	855626	0.407877	0.348084	0.038923
CLB4	850907	GPT2	853941	0.80318	0.884947	0.038953
YPS1	850811	CLB1	853002	1.011418	0.947259	0.038982
CUP9	855926	ECM22	850928	1.544499	1.650516	0.038993
BDF1	851115	PHO4	850594	0.263889	0.329849	0.039006
SCY1	852797	MAL33	852600	0.082395	0.142591	0.039017
GAL4	855828	CLB1	853002	1.277412	1.3835	0.03902
WTM2	854404	NRG2	852358	0.34376	0.284866	0.039032
YPL230W		WTM2	854404	0.43288	0.372916	0.039039
CLN2	855819	UBC13	851666	0.250052	0.31608	0.039048
PBS2	853313	PTC1	851558	1.838681	1.753011	0.039062
MSS11	855200	RUB1	851717	0.668396	0.604045	0.039104
IME2	853338	MGA1	853164	0.489867	0.429798	0.03911
MEK1	854533	GAL3	851572	0.020949	0.079771	0.039114
KIN82	850453	SWC5	852532	0.727653	0.809757	0.039121
RDR1	854562	YOX1	854981	0.03621	0.095051	0.039127
GCR2	855522	YAP1	855005	1.057235	1.156683	0.039162
CTI6	855920	MOT2	856799	0.713003	0.64853	0.039181
VPS75	855475	MRK1	851480	0.052982	0.005162	0.039183
SET3	853900	ASH1	853650	0.668266	0.603784	0.039187
RAD53	855950	YBR239C		0.498075	0.570665	0.039197
YFL052W		SAK1	856866	0.447878	0.387679	0.039198
CLB4	850907	TOS3	852696	0.035904	0.0223	0.039225
